Month,Hour,DayOfWeek,Holiday,Temperature,Humidity,SquareFootage,Occupancy,HVACUsage,LightingUsage,RenewableEnergy,EnergyConsumption
3,18,Monday,No,22.44619985,37.09497305,1973.217421,8,Off,Off,21.68761979,91.80487711
3,11,Friday,No,25.39123756,41.26229117,1359.117234,5,Off,On,7.775446618,75.10763541
3,5,Monday,No,26.92307467,33.95364682,1638.383739,3,On,On,26.96907052,72.92657042
3,18,Sunday,No,24.61651839,45.54956499,1634.009698,0,On,On,27.74497025,73.72434418
3,12,Monday,No,26.43528171,58.48051282,1170.792009,9,On,On,6.151702553,67.15006005
3,20,Wednesday,Yes,27.13528054,36.85892189,1845.483058,6,On,Off,9.454666347,82.98745685
3,5,Sunday,Yes,20.007565,38.52134271,1232.88891,7,On,On,11.30812421,60.66310112
3,15,Tuesday,No,20.007565,54.68705111,1941.12208,6,Off,On,6.294891305,75.1102314
3,23,Thursday,No,29.48880378,59.969085,1058.662624,9,On,Off,6.493777255,95.06205626
3,11,Saturday,Yes,20.007565,30.31216311,1302.681521,3,On,On,7.640176788,80.17708899
3,19,Tuesday,Yes,25.60057549,35.06452055,1198.941073,8,On,On,24.67980852,70.93400611
3,9,Friday,No,28.61217298,44.37991713,1186.845019,1,Off,Off,29.965327,81.36135872
3,8,Thursday,Yes,29.998671,59.55553664,1758.094136,3,On,Off,19.28168081,79.70841579
3,13,Sunday,Yes,23.40188235,40.22352567,1214.224899,7,Off,Off,28.42532829,70.73511085
3,19,Friday,No,26.70305486,41.61948739,1918.76447,7,On,On,24.34259523,68.58467546
3,2,Thursday,Yes,21.3247811,59.09616848,1905.105205,9,On,On,3.462589143,69.57593187
3,16,Wednesday,No,22.0627465,30.015975,1744.356043,1,On,On,0.006642,68.35589206
3,12,Friday,No,29.45799225,36.04748538,1127.560534,3,On,On,21.77034529,84.48897554
3,5,Sunday,Yes,22.45411034,56.36380586,1514.546959,9,On,On,0.006642,77.19323771
3,20,Wednesday,No,26.78942052,58.67566153,1735.595833,6,On,Off,20.8162632,83.17742135
3,19,Monday,Yes,22.55422456,54.37823328,1120.316688,7,Off,On,5.380892556,71.80625149
3,1,Thursday,Yes,23.09231202,59.969085,1287.461726,2,Off,On,19.39927485,80.75217963
3,19,Tuesday,No,28.87274389,35.83995826,1762.130252,6,Off,On,20.56799937,89.1231183
3,17,Monday,No,24.29919529,46.79797093,1108.250559,2,Off,On,3.616041311,72.09031245
3,21,Thursday,No,29.998671,59.80175014,1681.784041,2,Off,On,14.76872928,79.2170945
3,19,Tuesday,No,25.35570473,33.47947133,1889.079719,3,On,Off,27.30157269,84.18360151
3,7,Thursday,Yes,24.2047402,41.6766574,1457.64895,1,Off,Off,12.23740736,71.74840108
3,4,Friday,No,26.69018725,44.27793409,1199.535148,5,Off,On,19.03401868,85.42370092
3,13,Tuesday,Yes,23.4611744,43.19407321,1939.955648,2,Off,On,29.91951481,90.73673815
3,18,Tuesday,No,29.24705363,51.31178536,1281.5391,7,On,On,18.21236911,94.52804682
3,19,Tuesday,No,20.007565,35.20806768,1004.759295,9,Off,On,26.92332254,75.38778581
3,0,Sunday,Yes,22.42432426,39.53746729,1021.058643,5,Off,On,15.92620493,65.10604655
3,1,Sunday,No,22.67009923,53.41339755,1281.388852,9,Off,Off,0.006642,81.22860869
3,17,Sunday,Yes,27.18639238,42.95511463,1833.015553,0,Off,Off,7.598554696,76.04496328
3,4,Monday,No,25.60909681,52.57258935,1852.751359,7,On,Off,19.8476304,86.73203284
3,18,Wednesday,Yes,23.24642155,44.244762,1408.147389,0,Off,On,29.965327,78.34491382
3,9,Sunday,No,29.998671,59.969085,1173.934711,1,On,Off,27.418211,83.73112159
3,20,Tuesday,No,29.36906141,55.24580993,1423.81348,0,On,Off,18.96868245,64.66576886
3,8,Wednesday,No,24.89657886,52.39629492,1871.032339,0,Off,On,6.046195778,69.49262007
3,4,Friday,Yes,20.007565,58.34736412,1332.75323,6,On,On,29.965327,77.28859717
3,23,Saturday,Yes,20.81329975,34.62375425,1134.602207,4,On,Off,14.00608873,60.50680032
3,0,Monday,No,29.998671,30.67393566,1734.479174,9,On,On,29.965327,98.3977478
3,13,Thursday,Yes,25.09443173,30.20434435,1815.628206,3,Off,Off,28.46031175,83.88785252
3,8,Saturday,No,24.82922338,45.87257052,1089.357042,9,On,On,19.08235315,99.20112
3,17,Monday,No,29.17687346,41.73539413,1305.726349,8,On,Off,7.440501201,81.88231814
3,19,Friday,No,28.94785107,30.86665328,1915.078589,9,On,On,15.28420018,84.01016972
3,20,Wednesday,No,20.240357,43.17830606,1410.654619,4,On,Off,29.965327,84.64369994
3,1,Thursday,Yes,20.007565,44.26640825,1380.583709,1,On,On,14.90892752,65.77240016
3,3,Thursday,Yes,24.59099297,38.93194458,1940.374051,3,On,Off,20.50756883,88.09612359
3,20,Friday,Yes,23.62316179,41.60570838,1000.512661,9,Off,Off,12.04579391,67.03929654
3,7,Thursday,No,28.36570865,38.44268012,1467.105073,8,On,Off,11.06557923,91.04660979
3,5,Thursday,No,29.998671,43.56788807,1140.672717,8,On,On,19.786526,79.11790732
3,0,Sunday,No,26.88752513,44.37215921,1868.043056,7,On,On,1.930961095,79.43528534
3,18,Friday,No,22.60073447,44.06882038,1512.395968,1,On,Off,9.594831674,62.33910158
3,15,Saturday,Yes,24.96886791,33.9631746,1912.296938,6,On,On,12.11172716,82.95272263
3,19,Friday,No,22.76503725,50.36421909,1824.686429,8,Off,Off,10.09068184,79.20000602
3,23,Sunday,Yes,25.26541242,59.969085,1397.724625,5,Off,Off,20.87267301,77.00300358
3,13,Tuesday,No,22.33800593,55.75312244,1682.436116,4,Off,Off,6.777520976,97.31688568
3,12,Sunday,No,20.62465963,59.969085,1476.095856,1,Off,Off,6.096591211,53.263278
3,9,Sunday,Yes,23.98692283,59.969085,1569.984835,3,On,Off,21.72097339,66.03967102
3,15,Tuesday,No,21.25558924,55.11031702,1358.784242,7,On,Off,0.723454918,70.44639788
3,16,Tuesday,Yes,29.998671,53.94353152,1578.288333,0,Off,Off,6.6786179,78.70213702
3,23,Monday,Yes,20.007565,30.015975,1729.226674,8,Off,On,22.47969568,74.88907363
3,21,Sunday,No,23.38714793,59.969085,1716.148752,4,Off,On,22.75276679,67.1315703
3,14,Thursday,No,29.998671,50.17386836,1475.310571,1,Off,Off,24.09781194,94.37210094
3,5,Friday,No,28.57155506,41.58308902,1348.204386,1,Off,On,1.710435501,72.37529722
3,19,Saturday,Yes,25.3439379,59.76183459,1059.896294,1,Off,Off,19.60033952,77.91129576
3,21,Monday,Yes,24.57401431,42.96541703,1144.212414,5,On,On,25.68867412,70.10900134
3,21,Friday,No,27.92785694,40.12379831,1140.897914,5,On,Off,23.31592217,89.49361373
3,23,Monday,No,25.92698096,30.015975,1586.034633,4,On,Off,21.8279394,98.92286313
3,23,Monday,Yes,27.71848254,37.45749089,1924.650363,2,Off,Off,17.89475347,78.55533978
3,16,Thursday,Yes,22.52724639,46.45642469,1000.512661,0,On,On,9.940354939,68.56250133
3,15,Thursday,Yes,29.998671,48.32890174,1298.282648,7,Off,Off,19.43113929,75.15252615
3,1,Saturday,No,22.45761606,39.62614218,1334.523622,5,Off,Off,21.87619866,62.94119841
3,6,Sunday,Yes,27.56650934,30.015975,1269.089971,9,Off,On,7.476229329,78.36265147
3,11,Tuesday,Yes,29.42325907,47.12594594,1882.124158,3,On,Off,26.04543682,87.52188197
3,0,Sunday,Yes,24.95993923,51.06098217,1865.932161,8,Off,On,0.006642,74.12072123
3,19,Sunday,Yes,23.30709791,39.85750492,1348.509256,1,Off,Off,0.006642,74.68481717
3,2,Friday,Yes,24.51559911,35.84436843,1425.941584,7,On,On,29.37749868,77.12414408
3,6,Friday,No,21.54263149,30.43261926,1594.533988,4,On,Off,0.416366362,70.90497088
3,5,Friday,No,22.30295855,39.55486656,1592.734044,2,Off,Off,10.40105203,76.20602973
3,0,Sunday,No,26.42089631,42.65105472,1000.512661,7,On,Off,29.965327,77.5066744
3,11,Sunday,No,26.12482152,30.015975,1767.485,8,On,On,23.30224485,91.90852159
3,14,Sunday,No,29.998671,30.015975,1999.982252,4,Off,Off,10.29162399,84.01973478
3,23,Tuesday,Yes,29.998671,37.45291869,1329.233209,2,Off,On,11.95557784,89.19520697
3,10,Tuesday,Yes,24.98322706,36.44768715,1540.092902,5,On,Off,4.308732084,74.13779938
3,9,Thursday,No,27.21774703,58.45654392,1421.987802,0,Off,On,15.49448353,85.56895238
3,14,Tuesday,No,21.48320449,40.67857542,1740.732436,7,On,Off,8.844450619,73.87268435
3,20,Sunday,No,24.34480226,53.53013217,1853.992093,0,Off,Off,10.05736858,70.90167776
3,3,Saturday,No,21.26449836,30.015975,1656.5754,1,Off,Off,22.52001265,77.83411411
3,15,Wednesday,No,29.998671,43.79899629,1404.058579,3,On,On,7.159337048,87.55329817
3,12,Thursday,Yes,23.06365047,51.93577264,1089.328851,1,On,On,29.965327,80.44934801
3,19,Tuesday,Yes,21.16597405,40.12963333,1437.059153,6,On,On,25.13813773,76.64560663
3,9,Sunday,No,26.18210657,54.76718881,1011.365736,6,Off,On,14.49828055,73.60998195
3,12,Thursday,No,29.55163884,34.30492004,1526.876738,6,On,On,21.79896989,87.5467452
4,6,Wednesday,No,26.12136997,42.867451,1242.23849,4,On,On,2.329133106,85.94458826
4,19,Friday,No,25.15598202,48.46661351,1079.748522,5,Off,On,14.77264079,81.57995909
4,10,Tuesday,No,24.40805599,39.68913565,1061.788242,0,Off,Off,23.6045536,73.71685889
4,9,Friday,Yes,28.15426397,46.69209398,1754.073337,8,On,On,18.27266213,97.05217511
4,10,Wednesday,No,27.73615237,50.21426535,1788.229369,3,On,Off,27.96494094,83.95983362
4,22,Saturday,No,20.007565,43.1442511,1000.512661,0,On,On,21.82769832,67.55520096
4,3,Sunday,Yes,25.20739185,38.12015955,1257.250603,4,On,Off,29.06042186,95.79880219
4,22,Wednesday,Yes,23.84355303,59.969085,1215.259945,0,Off,On,10.29355222,83.79787621
4,3,Tuesday,Yes,27.00364145,46.69182021,1710.423677,8,Off,On,12.14895789,88.1966859
4,0,Friday,No,28.11609255,45.08291682,1274.005475,1,On,On,7.93901616,73.27190247
4,18,Friday,Yes,24.68193308,30.015975,1503.103612,1,Off,On,11.66124053,78.77908847
4,23,Friday,No,23.51361877,36.63760187,1793.458776,3,Off,On,4.8815738,80.39620511
4,18,Monday,No,25.13971442,38.67590195,1635.804269,9,Off,On,6.767543791,77.858918
4,11,Sunday,Yes,23.95406603,59.969085,1767.817331,2,On,Off,17.75237065,78.31929219
4,18,Saturday,No,28.00749828,40.77266633,1822.064932,1,Off,Off,23.18197562,90.6106972
4,9,Tuesday,Yes,29.998671,37.51916168,1908.56067,0,On,Off,9.314601563,99.20112
4,18,Wednesday,No,20.77014154,48.48945535,1896.068264,9,On,Off,16.41106715,71.25052696
4,0,Thursday,No,20.91329959,39.73003994,1742.146057,1,On,On,28.16328006,94.49990305
4,3,Tuesday,No,29.80368276,30.015975,1175.574585,6,Off,On,24.99481853,99.20112
4,1,Sunday,Yes,20.007565,30.90084863,1389.105451,5,Off,On,29.07634072,73.40101654
4,1,Sunday,No,29.998671,34.51419176,1476.233175,8,On,On,18.76504166,85.39839663
4,16,Sunday,No,29.998671,30.015975,1937.234898,0,Off,On,29.24183284,71.55990012
4,6,Tuesday,Yes,29.91236479,38.0680785,1999.982252,4,On,On,13.3392976,85.03671015
4,11,Friday,Yes,22.17720545,40.60405295,1249.035589,9,Off,On,10.41432743,80.50102334
4,21,Tuesday,No,23.42268468,59.969085,1967.693867,7,On,Off,12.82007205,76.69244424
4,21,Thursday,Yes,25.71365858,40.5215058,1634.615158,4,Off,Off,16.28980139,72.88545155
4,7,Friday,No,23.64695379,48.17946593,1793.319628,8,Off,Off,20.57246154,53.263278
4,22,Saturday,Yes,20.007565,39.47808992,1555.827977,0,On,On,29.965327,62.51361958
4,4,Friday,Yes,21.11595886,40.4779059,1817.234572,4,On,On,17.07713449,69.6930497
4,8,Saturday,No,23.35047679,31.1557176,1025.119579,1,On,On,28.80791333,70.16730405
4,5,Friday,No,25.5484326,46.62812629,1706.441266,9,Off,On,26.81768816,90.06278843
4,21,Wednesday,Yes,25.04002757,49.28013506,1938.984817,9,On,On,19.83904644,90.90882784
4,20,Tuesday,No,26.89049554,50.1536831,1219.155695,9,Off,On,11.88513051,78.04658548
4,8,Friday,No,26.92756123,30.18129478,1287.459804,2,On,Off,0.006642,86.64900108
4,10,Friday,Yes,20.007565,52.90767011,1999.982252,6,Off,On,18.91410493,72.25847392
4,7,Friday,No,20.007565,37.04760579,1461.817271,1,On,Off,19.26665655,72.01066427
4,3,Friday,No,26.27290784,30.015975,1209.929892,8,Off,On,4.57665253,79.7812528
4,5,Monday,Yes,26.39818867,51.25968458,1033.1281,3,On,Off,17.03220806,74.3667569
4,10,Sunday,No,25.21084509,59.07009248,1354.671517,2,Off,On,13.25274534,70.12331909
4,13,Tuesday,Yes,27.58481085,47.63352626,1012.783468,2,Off,On,17.33886357,88.79992191
4,19,Thursday,No,29.998671,46.02541259,1087.339342,0,On,On,25.62881322,73.37328015
4,8,Thursday,No,23.32589048,44.15837938,1109.318742,8,On,Off,11.04867154,95.33185779
4,2,Wednesday,No,28.56090318,59.969085,1270.399919,7,On,On,2.939736256,82.71151089
4,8,Wednesday,No,24.24857491,57.74888713,1635.414029,3,Off,Off,25.17794959,74.67198
4,19,Friday,No,22.33038061,50.55687641,1634.965182,4,On,Off,7.473421384,64.61243589
4,18,Friday,Yes,27.93698559,42.93440649,1658.465104,8,On,Off,0.006642,77.94660873
4,12,Thursday,Yes,29.998671,51.58500779,1228.121291,4,On,On,4.486741031,78.72223377
4,5,Wednesday,Yes,22.09786054,59.969085,1000.512661,5,Off,On,17.41198772,63.74602685
4,11,Sunday,Yes,26.86655002,36.55043947,1799.019192,0,Off,Off,29.965327,82.56293442
4,12,Saturday,Yes,24.94401962,35.40929394,1317.438745,7,Off,On,4.399297906,72.25866587
4,2,Saturday,No,26.52601018,31.42123268,1117.84899,1,Off,Off,15.54816979,79.08394569
4,13,Monday,Yes,23.54488679,42.74493912,1715.300285,3,On,Off,17.94598154,78.53557096
4,14,Thursday,No,24.66776231,50.3122496,1643.430027,4,On,Off,29.965327,73.55122442
4,15,Tuesday,No,25.19322922,47.94342364,1453.544252,1,On,Off,0.407983243,61.70111826
4,11,Wednesday,No,26.47501896,49.52873915,1320.637396,8,On,Off,5.073172923,83.60026996
4,20,Thursday,Yes,23.17608907,37.78738126,1960.039137,6,On,Off,25.46345659,80.32170099
4,21,Thursday,No,20.007565,50.57512987,1796.527367,4,On,Off,0.945336483,70.20588089
4,4,Saturday,Yes,25.59171918,46.45024336,1829.545637,0,Off,On,16.16297616,75.27784083
4,23,Sunday,No,27.62262074,42.81532302,1133.045316,8,On,Off,0.84765215,76.71460846
4,2,Friday,No,29.01063385,35.24183662,1121.189292,5,Off,On,17.24388555,85.00299693
4,5,Monday,Yes,28.89137383,48.20455162,1587.567316,2,Off,Off,6.134203015,85.68060347
4,7,Wednesday,Yes,29.998671,56.06671581,1717.887262,1,On,On,27.87917319,80.72734511
4,4,Thursday,No,25.14260783,43.90534367,1000.512661,7,Off,On,10.27354759,74.98353721
4,13,Monday,Yes,25.52651163,30.015975,1243.37942,8,Off,Off,28.15527011,83.87374864
4,12,Saturday,No,26.85243727,39.96255184,1214.970725,0,On,On,21.57319298,77.93128073
4,5,Wednesday,No,24.0138133,30.73785872,1456.112838,7,Off,On,7.813245829,68.13416631
4,23,Friday,No,22.05397544,30.015975,1655.479212,0,On,Off,29.6650768,72.48512002
4,18,Saturday,Yes,22.45753922,53.67277925,1331.528265,5,On,On,22.53237611,73.15698956
4,17,Tuesday,Yes,23.42933024,52.211642,1844.206805,4,On,Off,17.5403249,60.97981737
4,11,Tuesday,Yes,29.998671,47.59197633,1999.982252,8,Off,Off,21.42346943,71.86121066
4,22,Thursday,Yes,23.54574495,54.57670702,1299.378555,1,Off,On,15.1593986,71.1246589
4,8,Tuesday,Yes,20.007565,46.9261195,1804.661258,5,On,Off,18.71964798,76.43545461
4,21,Friday,Yes,28.82205152,47.58208904,1945.808661,3,On,Off,19.55200545,89.57703652
4,6,Tuesday,Yes,23.65655202,32.95816412,1616.593208,4,Off,On,15.74908752,81.64946105
4,23,Thursday,Yes,26.25145944,46.19606424,1115.397422,1,On,On,18.67369036,69.63972569
4,12,Thursday,No,29.998671,45.15799885,1999.982252,3,Off,Off,18.31631628,91.65047917
4,23,Wednesday,No,20.90402795,42.70377,1999.982252,3,Off,Off,16.4079031,64.64266133
4,0,Saturday,Yes,22.23536361,52.385904,1320.348588,5,Off,On,7.037611125,65.88854559
4,13,Friday,Yes,24.6731478,48.88208995,1999.982252,5,Off,On,25.15362209,79.42790173
4,18,Wednesday,No,20.53584573,48.8830877,1999.982252,6,Off,On,27.89388459,74.13640508
4,21,Friday,No,29.6951574,39.20966812,1532.1541,9,Off,Off,29.04551803,97.89930404
4,13,Friday,Yes,21.72444089,59.969085,1445.675407,2,Off,Off,25.17615662,74.90511547
4,12,Friday,Yes,20.007565,59.969085,1681.539072,8,On,On,28.09208764,57.42775865
4,15,Tuesday,Yes,24.72089605,40.67578606,1177.587562,9,Off,On,3.952269477,93.96901319
4,23,Monday,No,25.0929217,57.70916523,1271.648026,6,On,Off,14.59661422,78.88182619
4,22,Friday,No,24.00834033,32.35673271,1061.907006,6,On,On,27.21239012,80.52687374
4,19,Saturday,No,23.82757315,40.48933789,1000.512661,2,Off,On,5.537360165,65.49030838
4,12,Tuesday,No,21.69895781,41.01128845,1341.924469,0,Off,Off,27.4838786,78.3043171
4,3,Wednesday,No,20.007565,43.91794737,1828.834296,8,On,Off,26.14879304,60.92794039
4,5,Saturday,Yes,23.84843059,58.33110769,1146.181412,1,Off,Off,22.50829367,72.01059378
4,6,Friday,No,29.18662353,54.08723309,1991.775635,1,Off,On,4.55532551,84.62947671
4,12,Wednesday,Yes,20.007565,52.09124274,1586.490829,8,Off,On,17.57693733,62.10081682
4,5,Saturday,Yes,21.39798596,37.04016484,1634.511865,9,On,Off,0.006642,69.85964516
4,3,Wednesday,No,28.82263773,36.28013193,1383.716999,9,On,Off,29.67909464,84.38631229
4,23,Monday,Yes,22.47543389,30.015975,1650.587188,5,On,Off,7.725850358,63.8463659
4,14,Saturday,Yes,26.08857164,48.70827289,1568.067033,5,Off,On,20.45298021,92.4451853
4,2,Tuesday,No,27.88702279,59.969085,1735.117329,1,Off,On,18.41662179,66.92566744
4,14,Friday,No,23.41363341,30.015975,1000.512661,9,Off,On,10.33588735,83.45281254
4,17,Wednesday,No,28.1076863,30.015975,1000.512661,5,Off,Off,1.027435724,81.01913253
4,0,Tuesday,Yes,29.47762384,45.62640513,1820.831685,0,Off,On,4.326410204,75.02322452
4,18,Monday,Yes,24.40767343,42.06680027,1918.168935,8,Off,On,22.87951277,85.091297
4,5,Thursday,Yes,23.11505885,30.015975,1424.678701,7,Off,Off,10.32050218,84.7785709
4,14,Tuesday,Yes,23.46440317,56.07889924,1475.440317,2,On,Off,27.79984016,71.57455891
4,18,Monday,Yes,24.15668811,53.73913287,1272.592825,1,On,On,21.81407733,69.12700153
4,19,Saturday,Yes,25.2146481,49.21712809,1999.982252,9,Off,On,16.75637209,72.86765486
4,16,Sunday,Yes,25.18252714,44.39914576,1765.036046,9,On,On,4.323779207,77.05904354
4,8,Thursday,Yes,23.08475982,30.015975,1460.489296,8,Off,Off,5.277231456,83.52644539
4,20,Monday,Yes,28.77642925,45.28788179,1546.615789,2,Off,Off,7.979157308,84.98350811
4,13,Tuesday,Yes,23.6921493,30.015975,1192.595464,6,On,On,19.98124027,73.13323987
4,18,Friday,Yes,28.69779208,30.81190057,1481.251062,7,On,Off,25.5485395,74.70088041
4,14,Thursday,Yes,24.97302988,36.96650218,1000.512661,7,Off,Off,11.80388321,72.99785834
4,19,Sunday,Yes,20.75233077,37.19112267,1999.982252,5,Off,On,17.65186805,65.43665549
4,22,Sunday,No,29.10439073,50.30802164,1871.713399,6,Off,On,11.9474743,78.11227989
4,0,Wednesday,Yes,24.86058796,30.015975,1771.401619,9,On,Off,2.515482886,79.51756991
4,19,Thursday,Yes,29.69097125,53.14858864,1779.924358,3,On,Off,0.006642,79.99471559
4,22,Thursday,Yes,25.26285855,36.74335911,1472.637422,2,Off,Off,9.182585869,86.43742273
4,23,Sunday,Yes,22.39096706,52.07423215,1621.288489,9,On,Off,2.848708948,68.34799448
4,10,Wednesday,No,22.7477913,46.90595221,1999.982252,5,On,On,14.95897043,67.47338836
4,1,Friday,No,20.007565,47.22374735,1662.154714,5,Off,Off,3.257945232,74.64243026
4,3,Tuesday,Yes,24.2196384,30.27686809,1499.451961,7,Off,On,11.48917249,77.4468579
4,9,Monday,Yes,27.49030292,42.51667257,1144.435383,8,On,Off,17.27760004,72.49492208
4,16,Sunday,No,20.62524026,35.0251451,1607.470513,2,On,On,19.20866885,78.69748845
4,13,Tuesday,No,22.0971759,59.49961315,1174.883246,4,Off,On,12.7330534,58.89182685
4,21,Wednesday,Yes,29.998671,37.57324521,1999.982252,9,Off,On,26.38339213,99.20112
4,21,Friday,Yes,29.998671,50.59493294,1027.15316,7,Off,Off,2.957112292,67.18985197
4,13,Saturday,No,26.37743948,37.42130589,1156.779281,7,On,On,0.006642,66.77082864
4,14,Tuesday,No,27.71006553,48.38440833,1245.123342,6,Off,Off,19.35110851,73.56710775
4,1,Saturday,No,26.58574974,56.62703311,1509.476303,5,On,On,14.2277367,73.23744748
4,2,Sunday,No,29.71528029,48.19047415,1302.524691,8,Off,On,29.965327,80.37737991
4,5,Sunday,Yes,22.61718979,36.16437404,1145.653355,5,On,On,19.71431283,61.22185682
4,8,Friday,No,20.007565,54.80477581,1456.58419,7,Off,On,0.006642,74.23750749
4,22,Monday,Yes,28.60169204,42.48592309,1835.684737,4,On,On,28.60354073,87.74653414
4,1,Tuesday,No,26.22150023,39.3752616,1333.000709,0,On,Off,20.01465001,70.64218832
4,20,Saturday,No,20.007565,44.62083529,1492.032965,5,Off,Off,11.98840057,70.61293584
4,18,Thursday,Yes,25.24937105,57.35387662,1740.72633,6,On,Off,3.101757321,85.96707273
4,7,Thursday,Yes,23.19650056,49.50151528,1788.58692,4,Off,Off,2.933528101,80.22205366
4,20,Tuesday,Yes,25.39356453,52.45801747,1507.794977,4,On,Off,10.70427244,86.17291605
4,6,Friday,No,24.63990512,30.015975,1969.759751,0,Off,On,9.090366009,85.34332273
4,19,Sunday,No,27.58515568,50.79352292,1401.650448,8,Off,Off,19.19452921,86.91621386
4,10,Wednesday,No,21.60816922,39.26613334,1157.953547,3,On,Off,13.5010904,70.61084794
4,9,Wednesday,Yes,21.63362549,36.42069891,1004.402126,8,On,Off,26.68353334,62.08058881
4,7,Wednesday,No,26.13582615,30.015975,1898.400698,7,On,On,0.006642,77.33732788
4,17,Thursday,No,29.48880438,40.92591157,1749.901255,6,Off,Off,0.006642,76.0175694
4,2,Saturday,No,29.998671,56.9149897,1831.609391,1,On,On,8.323437989,76.11241952
4,14,Wednesday,No,20.66251772,51.6161158,1999.982252,1,Off,Off,29.965327,74.17518109
4,1,Sunday,No,24.25799578,40.18922955,1550.397971,1,On,Off,13.06347945,81.69199639
4,1,Saturday,No,22.55948899,55.30373835,1661.006377,9,Off,Off,21.54761697,68.52491404
4,18,Sunday,No,24.26887654,30.015975,1763.598789,0,Off,On,2.625874093,80.51685509
4,23,Friday,No,26.3473114,44.78079642,1422.215649,6,On,On,5.043399226,70.26107825
4,2,Sunday,No,28.01357632,41.42680732,1664.16861,2,On,On,16.72371304,98.88713931
